categoria,centroide_lat,centroide_lon,fuente,id,nombre,nombre_completo,provincia_id,provincia_interseccion,provincia_nombre,,,
Comuna,-268.489.596.016.316,-650.611.283.648.018,Direccion de Estadística de la Prov. Tucumán,908084,Delfin Gallo,Comuna Delfin Gallo,90,0.00199922,Tucumán,,,
Municipio,-267.920.185.258.273,-651.344.798.411.458,Direccion de Estadística de la Prov. Tucumán,900021,Municipalidad de Alderetes,Municipio Municipalidad de Alderetes,90,0.002163601,Tucumán,,,
Municipio,-5.480.395.624.903,-683.532.508.596.173,AREF,940014,Ushuaia,Municipio Ushuaia,94,2,,,,
Comision Municipal,-220.322.033.691.541,-661.405.716.072.481,Direc. Grl. de Inmuebles,386147,Santa Catalina,Comision Municipal Santa Catalina,38,0.021717965,Jujuy,,,
Comision Municipal,-221.254.725.215.271,-659.419.011.195.485,Direc. Grl. de Inmuebles,386133,Cieneguillas,Comision Municipal Cieneguillas,38,0.012021813,Jujuy,,,
Municipio,-221.475.151.640.073,-656.497.996.902.659,Direc. Grl. de Inmuebles,380406,La Quiaca,Municipio La Quiaca,38,0.007622468,Jujuy,,,
Comision Municipal,-224.474.904.125.097,-666.739.207.590.704,Direc. Grl. de Inmuebles,386140,Cusi Cusi,Comision Municipal Cusi Cusi,38,0.04924073,Jujuy,,,
Comision Municipal,-223.191.975.563.463,-657.808.960.012.593,Direc. Grl. de Inmuebles,386266,Pumahuasi,Comision Municipal Pumahuasi,38,0.018363505,Jujuy,,,
Municipio,-278.358.055.260.116,-552.793.085.457.893,Ministerio de Ecología,540483,Itacaruaré,Municipio Itacaruaré,54,0.006750622,Misiones,,,
Comision Municipal,-22.719.297.663.966,-666.315.369.299.641,Direc. Grl. de Inmuebles,386070,Mina Pirquitas,Comision Municipal Mina Pirquitas,38,0.056815435,Jujuy,,,
Comision Municipal,-225.922.176.518.711,-656.032.729.734.536,Direc. Grl. de Inmuebles,386021,Puesto del Marqués,Comision Municipal Puesto del Marqués,38,0.020612265,Jujuy,,,
Comision Municipal,-22.876.197.810.149,-653.462.154.739.535,Direc. Grl. de Inmuebles,386056,Hipolito Yrigoyen,Comision Municipal Hipolito Yrigoyen,38,0.014857186,Jujuy,,,
Municipio,-275.255.595.161.851,-55.387.471.713.783,Ministerio de Ecología,540238,Almafuerte,Municipio Almafuerte,54,0.002817035,Misiones,,,
Comision Municipal,-224.438.999.595.476,-655.405.751.330.491,Direc. Grl. de Inmuebles,386252,Cangrejillos,Comision Municipal Cangrejillos,38,0.005143559,Jujuy,,,
Comision Municipal,-229.377.695.400.232,-655.450.743.065.682,Direc. Grl. de Inmuebles,386063,Tres Cruces,Comision Municipal Tres Cruces,38,0.009632771,Jujuy,,,
Comision Municipal,-233.629.727.372.252,-649.607.058.736.901,Direc. Grl. de Inmuebles,386231,Santa Ana,Comision Municipal Santa Ana,38,0.003829645,Jujuy,,,
Municipio,-236.468.833.920.894,-646.976.261.158.454,Direc. Grl. de Inmuebles,380119,Caimancito,Municipio Caimancito,38,0.009341095,Jujuy,,,
Comision Municipal,-237.073.529.764.015,-657.590.928.734.087,Direc. Grl. de Inmuebles,386189,Purmamarca,Comision Municipal Purmamarca,38,0.048115008,Jujuy,,,
Municipio,-236.181.762.353.082,-652.742.920.000.779,Direc. Grl. de Inmuebles,380329,Tilcara,Municipio Tilcara,38,0.025857023,Jujuy,,,
Municipio,-235.770.497.484.149,-642.904.725.263.415,Direc. Grl. de Inmuebles,380238,El Talar,Municipio El Talar,38,0.005173024,Jujuy,,,
Comision Municipal,-236.236.121.126.706,-649.242.015.066.972,Direc. Grl. de Inmuebles,386224,San Francisco,Comision Municipal San Francisco,38,0.002397078,Jujuy,,,
Comision Municipal,-238.140.533.222.167,-654.938.002.318.189,Direc. Grl. de Inmuebles,386196,Tumbaya,Comision Municipal Tumbaya,38,0.007146571,Jujuy,,,
Comision Municipal,-238.993.268.381.873,-654.107.118.105.984,Direc. Grl. de Inmuebles,386203,Volcán,Comision Municipal Volcán,38,0.005901822,Jujuy,,,
Municipio,-240.747.906.107.904,-643.074.515.630.432,Direc. Grl. de Inmuebles,380245,Palma Sola,Municipio Palma Sola,38,0.032990871,Jujuy,,,
Comision Municipal,-240.245.351.929.013,-654.612.010.689.142,Direc. Grl. de Inmuebles,386028,Yala,Comision Municipal Yala,38,0.027782586,Jujuy,,,
Comision Municipal,-240.318.634.646.701,-645.780.392.132.909,Direc. Grl. de Inmuebles,386119,El Piquete,Comision Municipal El Piquete,38,0.016799197,Jujuy,,,
Comision Municipal,-243.217.934.967.158,-644.580.224.346.764,Direc. Grl. de Inmuebles,386098,El Fuerte,Comision Municipal El Fuerte,38,0.007688006,Jujuy,,,
Comision Municipal,-244.724.198.554.792,-649.589.333.176.208,Direc. Grl. de Inmuebles,386049,Puesto Viejo,Comision Municipal Puesto Viejo,38,0.003779557,Jujuy,,,
Municipio,-244.592.180.378.992,-651.355.981.658.048,Direc. Grl. de Inmuebles,380063,Monterrico,Municipio Monterrico,38,0.002047876,Jujuy,,,
Municipio,-227.966.946.998.465,-650.073.390.630.697,Direc. Grl. de Inmuebles,660175,Iruya,Municipio Iruya,66,0.01725747,Salta,,,
Comision Municipal,-245.380.294.825.293,-650.401.221.007.485,Direc. Grl. de Inmuebles,386042,Pampa Blanca,Comision Municipal Pampa Blanca,38,0.001450899,Jujuy,,,
Municipio,-2.515.962.281.326,-656.740.171.346.466,Direc. Grl. de Inmuebles,660091,Chicoana,Municipio Chicoana,66,0.005115445,Salta,,,
Comision Municipal,-245.653.059.933.412,-649.371.057.987.964,Direc. Grl. de Inmuebles,386035,Aguas Calientes,Comision Municipal Aguas Calientes,38,0.00113452,Jujuy,,,
Municipio,-256.101.715.768.953,-659.299.075.522.857,Direc. Grl. de Inmuebles,660392,San Carlos,Municipio San Carlos,66,0.011757722,Salta,,,
Municipio,-241.468.742.630.428,-662.073.026.200.224,Direc. Grl. de Inmuebles,660224,La Poma,Municipio La Poma,66,0.025745141,Salta,,,
Municipio,-245.863.532.648.532,-651.601.375.683.571,Direc. Grl. de Inmuebles,660112,El Bordo,Municipio El Bordo,66,0.001341708,Salta,,,
Municipio,-24.312.078.357.594,-647.901.598.595.736,Direc. Grl. de Inmuebles,380224,San Pedro de Jujuy,Municipio San Pedro de Jujuy,38,0.024514183,Jujuy,,,
Municipio,-259.582.267.266.097,-659.762.475.210.556,Direc. Grl. de Inmuebles,660385,Animaná,Municipio Animaná,66,0.00297596,Salta,,,
Municipio,-247.507.448.986.605,-655.329.792.794.034,Direc. Grl. de Inmuebles,660070,San Lorenzo,Municipio San Lorenzo,66,0.001304589,Salta,,,
Municipio,-234.575.886.007.376,-645.835.385.816.047,Direc. Grl. de Inmuebles,660322,Urundel,Municipio Urundel,66,0.004972544,Salta,,,
Municipio,-246.921.051.071.382,-651.385.711.455.029,Direc. Grl. de Inmuebles,660105,Campo Santo,Municipio Campo Santo,66,0.002359155,Salta,,,
Municipio,-278.537.703.637.583,-671.506.538.679.793,Adm. Grl. de Catastro,100084,Londres,Municipio Londres,10,0.016034556,Catamarca,,,
Municipio,-255.361.582.471.498,-656.768.022.184.739,Direc. Grl. de Inmuebles,660238,La Viña,Municipio La Viña,66,0.008242606,Salta,,,
Municipio,-260.211.681.588.359,-65.273.042.370.562,Direc. Grl. de Inmuebles,660210,El Tala,Municipio El Tala,66,0.002791426,Salta,,,
Municipio,-261.388.785.962.188,-650.289.418.135.703,Direc. Grl. de Inmuebles,660217,La Candelaria,Municipio La Candelaria,66,0.004473874,Salta,,,
Municipio,-265.488.558.545.602,-668.075.755.872.088,Adm. Grl. de Catastro,100119,Villa Vil,Municipio Villa Vil,10,0.048815808,Catamarca,,,
Municipio,-252.908.465.900.777,-662.193.251.725.653,Direc. Grl. de Inmuebles,660287,Seclantás,Municipio Seclantás,66,0.0031363,Salta,,,
Municipio,-228.751.953.756.977,-646.309.520.432.882,Direc. Grl. de Inmuebles,660182,Isla de Cañas,Municipio Isla de Cañas,66,0.005193997,Salta,,,
Municipio,-25.817.054.447.077,-649.983.575.611.145,Direc. Grl. de Inmuebles,660357,Rosario de la Frontera,Municipio Rosario de la Frontera,66,0.01305433,Salta,,,
Municipio,-245.621.288.281.222,-653.618.587.786.935,Direc. Grl. de Inmuebles,660189,La Caldera,Municipio La Caldera,66,0.004477278,Salta,,,
Municipio,-254.373.334.069.771,-643.349.384.487.265,Direc. Grl. de Inmuebles,660259,El Galpon,Municipio El Galpon,66,0.021212982,Salta,,,
Municipio,-225.227.285.321.064,-634.562.279.353.984,Direc. Grl. de Inmuebles,660161,Tartagal,Municipio Tartagal,66,0.017818253,Salta,,,
Municipio,-228.977.332.748.781,-636.228.257.844.102,Direc. Grl. de Inmuebles,660140,General Ballivián,Municipio General Ballivián,66,0.0197405,Salta,,,
Municipio,-242.794.745.686.322,-638.534.468.819.852,Direc. Grl. de Inmuebles,660021,General Pizarro,Municipio General Pizarro,66,0.012238988,Salta,,,
Municipio,-249.216.984.420.798,-652.407.273.845.384,Direc. Grl. de Inmuebles,660063,Salta,Municipio Salta,66,0.009115849,Salta,,,
Municipio,-24.562.795.547.521,-655.476.759.943.034,Direc. Grl. de Inmuebles,660196,Vaqueros,Municipio Vaqueros,66,0.002600062,Salta,,,
Municipio,-253.951.182.356.291,-635.716.971.394.089,Direc. Grl. de Inmuebles,660014,El Quebrachal,Municipio El Quebrachal,66,0.028752484,Salta,,,
Municipio,-249.896.500.552.558,-656.890.576.785.536,Direc. Grl. de Inmuebles,660371,Rosario de Lerma,Municipio Rosario de Lerma,66,0.00286474,Salta,,,
Municipio,-251.273.759.330.098,-654.046.412.498.238,Direc. Grl. de Inmuebles,660098,El Carril,Municipio El Carril,66,0.001730401,Salta,,,
Municipio,-243.036.351.895.074,-629.425.949.013.532,Direc. Grl. de Inmuebles,660336,Rivadavia Banda Sur,Municipio Rivadavia Banda Sur,66,0.058076651,Salta,,,
Municipio,-249.895.645.901.528,-660.045.604.192.247,Direc. Grl. de Inmuebles,660049,Payogasta,Municipio Payogasta,66,0.00550613,Salta,,,
Municipio,-233.864.185.280.626,-643.935.047.544.791,Direc. Grl. de Inmuebles,660294,Colonia Santa Rosa,Municipio Colonia Santa Rosa,66,0.002209655,Salta,,,
Municipio,-233.621.158.597.431,-627.552.635.995.286,Direc. Grl. de Inmuebles,660329,Rivadavia Banda Norte,Municipio Rivadavia Banda Norte,66,0.079394039,Salta,,,
Municipio,-22.080.694.738.194,-636.744.916.072.737,Direc. Grl. de Inmuebles,660154,Profesor Salvador Mazza,Municipio Profesor Salvador Mazza,66,0.003072677,Salta,,,
Municipio,-259.037.792.359.638,-645.704.612.298.587,Direc. Grl. de Inmuebles,660350,El Potrero,Municipio El Potrero,66,0.022425789,Salta,,,
Municipio,-232.605.117.685.676,-642.957.534.665.367,Direc. Grl. de Inmuebles,660301,Hipolito Yrigoyen,Municipio Hipolito Yrigoyen,66,0.001499061,Salta,,,
Municipio,-2.859.871.807.716,-657.071.874.333.265,Adm. Grl. de Catastro,100238,Valle Viejo,Municipio Valle Viejo,10,0.006082065,Catamarca,,,
Municipio,-289.266.654.118.729,-655.038.099.239.123,Adm. Grl. de Catastro,100035,Ancasti,Municipio Ancasti,10,0.019642946,Catamarca,,,
Municipio,-259.455.797.002.437,-676.777.645.029.397,Adm. Grl. de Catastro,100056,Antofagasta de la Sierra,Municipio Antofagasta de la Sierra,10,0.27365474,Catamarca,,,
Municipio,-273.742.769.412.864,-680.496.004.163.813,Adm. Grl. de Catastro,100224,Fiambalá,Municipio Fiambalá,10,0.171068298,Catamarca,,,
Municipio,-280.802.347.313.232,-675.384.662.106.015,Adm. Grl. de Catastro,100231,Tinogasta,Municipio Tinogasta,10,0.052689484,Catamarca,,,
Municipio,-274.335.053.633.268,-669.462.225.585.685,Adm. Grl. de Catastro,100105,Puerta de San José,Municipio Puerta de San José,10,0.006208896,Catamarca,,,
Municipio,-272.602.279.002.263,-671.391.373.436.804,Adm. Grl. de Catastro,100098,Puerta de Corral Quemado,Municipio Puerta de Corral Quemado,10,0.010393392,Catamarca,,,
Municipio,-278.547.966.718.317,-659.246.262.281.669,Adm. Grl. de Catastro,100028,Los Varela,Municipio Los Varela,10,0.008003187,Catamarca,,,
Municipio,-281.588.888.812.784,-658.053.978.996.787,Adm. Grl. de Catastro,100014,La Puerta,Municipio La Puerta,10,0.002416865,Catamarca,,,
Municipio,-28.051.848.407.473,-659.674.435.724.261,Adm. Grl. de Catastro,100021,Las Juntas,Municipio Las Juntas,10,0.003789946,Catamarca,,,
Municipio,-282.412.100.324.274,-659.465.483.637.507,Adm. Grl. de Catastro,100007,El Rodeo,Municipio El Rodeo,10,0.003826924,Catamarca,,,
Municipio,-280.392.957.521.347,-654.509.018.337.532,Adm. Grl. de Catastro,100213,Los Altos,Municipio Los Altos,10,0.007083949,Catamarca,,,
Municipio,-284.229.702.192.834,-654.303.983.855.819,Adm. Grl. de Catastro,100147,El Alto,Municipio El Alto,10,0.013232743,Catamarca,,,
Municipio,-28.115.741.687.642,-652.407.236.956.115,Adm. Grl. de Catastro,100217,Santa Rosa,Municipio Santa Rosa,10,0.008717905,Catamarca,,,
Municipio,-286.559.829.253.266,-659.135.566.327.798,Adm. Grl. de Catastro,100133,Huillapima,Municipio Huillapima,10,0.014525138,Catamarca,,,
Municipio,-290.365.947.800.972,-658.955.424.431.811,Adm. Grl. de Catastro,100126,Capayán,Municipio Capayán,10,0.028882402,Catamarca,,,
Municipio,-283.329.401.551.221,-657.309.008.581.155,Adm. Grl. de Catastro,100161,Fray Mamerto Esquiú,Municipio Fray Mamerto Esquiú,10,0.001847416,Catamarca,,,
Municipio,-295.256.258.739.344,-652.019.736.615.272,Adm. Grl. de Catastro,100175,Recreo,Municipio Recreo,10,0.066842483,Catamarca,,,
Municipio,-269.802.628.151.928,-670.141.675.035.393,Adm. Grl. de Catastro,100070,Corral Quemado,Municipio Corral Quemado,10,0.01390554,Catamarca,,,
Municipio,-288.613.214.720.859,-65.150.926.733.957,Adm. Grl. de Catastro,100168,Icaño,Municipio Icaño,10,0.016329737,Catamarca,,,
Municipio,-301.144.612.462.884,-673.355.202.231.145,IGN,460105,Independencia,Municipio Independencia,46,0.077095675,La Rioja,,,
Municipio,-28.447.230.708.213,-651.997.533.479.276,Adm. Grl. de Catastro,100154,Tapso,Municipio Tapso,10,0.005822072,Catamarca,,,
Municipio,-310.066.417.358.943,-660.590.548.631.785,IGN,460084,General Ocampo,Municipio General Ocampo,46,0.041391321,La Rioja,,,
Municipio,-301.677.065.304.375,-659.562.869.452.052,IGN,460035,Chamical,Municipio Chamical,46,0.060521921,La Rioja,,,
Municipio,-285.330.735.277.516,-667.191.515.034.156,IGN,460007,Arauco,Municipio Arauco,46,0.027288721,La Rioja,,,
Municipio,-305.776.916.502.152,-659.316.310.510.947,IGN,460063,General Belgrano,Municipio General Belgrano,46,0.031104168,La Rioja,,,
Municipio,-294.604.898.579.358,-663.525.089.002.799,IGN,460014,Capital,Municipio Capital,46,0.146466106,La Rioja,,,
Municipio,-291.585.269.700.688,-670.658.836.337.793,IGN,460126,Sanagasta,Municipio Sanagasta,46,0.01417995,La Rioja,,,
Municipio,-293.959.374.753.196,-674.278.867.892.017,IGN,460042,Chilecito,Municipio Chilecito,46,0.057132979,La Rioja,,,
Municipio,-268.225.382.802.059,-587.281.314.225.757,Direc. Pcial. de Catastro y Cartografía,220035,General Vedia,Municipio General Vedia,22,0.006312796,Chaco,,,
Municipio,-303.128.975.389.814,-666.630.521.188.972,IGN,460056,General Ángel Vicente Peñaloza,Municipio General Ángel Vicente Peñaloza,46,0.034382037,La Rioja,,,
Municipio,-30.800.959.034.536,-66.868.104.514.456,IGN,460070,General Juan Facundo Quiroga,Municipio General Juan Facundo Quiroga,46,0.047636314,La Rioja,,,
Municipio,-314.205.977.732.086,-666.788.621.651.991,IGN,460112,Rosario Vera Peñaloza,Municipio Rosario Vera Peñaloza,46,0.055903342,La Rioja,,,
Municipio,-316.413.069.709.299,-661.459.756.727.951,IGN,460091,General San Martín,Municipio General San Martín,46,0.049896164,La Rioja,,,
Municipio,-286.973.037.998.884,-675.592.920.371.099,IGN,460049,Famatina,Municipio Famatina,46,0.045142906,La Rioja,,,
Municipio,-285.433.309.062.699,-671.581.530.652.485,IGN,460119,San Blas de los Sauces,Municipio San Blas de los Sauces,46,0.015551555,La Rioja,,,
Municipio,-314.874.196.948.621,-685.239.289.662.613,Direc. de Geodesia y Catastro,700042,Chimbas,Municipio Chimbas,70,0.000762905,San Juan,,,
Municipio,-316.458.046.846.082,-683.890.526.964.703,Direc. de Geodesia y Catastro,700063,9 de Julio,Municipio 9 de Julio,70,0.001755582,San Juan,,,
Municipio,-315.285.412.012.606,-682.072.931.248.825,Direc. de Geodesia y Catastro,700091,San Martín,Municipio San Martín,70,0.006285053,San Juan,,,
Municipio,-315.542.325.394.479,-686.416.232.535.812,Direc. de Geodesia y Catastro,700084,Rivadavia,Municipio Rivadavia,70,0.001373455,San Juan,,,
Municipio,-311.922.192.642.061,-681.319.625.798.127,Direc. de Geodesia y Catastro,700014,Angaco,Municipio Angaco,70,0.029027058,San Juan,,,
Municipio,-315.063.817.025.853,-675.458.594.420.525,Direc. de Geodesia y Catastro,700035,Caucete,Municipio Caucete,70,0.086033111,San Juan,,,
Municipio,-317.459.555.808.161,-685.842.081.096.793,Direc. de Geodesia y Catastro,700070,Pocito,Municipio Pocito,70,0.006500257,San Juan,,,
Municipio,-32.073.542.322.508,-686.911.356.211.091,Direc. de Geodesia y Catastro,700105,Sarmiento,Municipio Sarmiento,70,0.032723013,San Juan,,,
Municipio,-336.177.946.030.973,-679.636.620.466.005,IGN,500112,Santa Rosa,Municipio Santa Rosa,50,0.058415086,Mendoza,,,
Municipio,-337.114.684.971.789,-672.475.409.227.544,IGN,500042,La Paz,Municipio La Paz,50,0.048904919,Mendoza,,,
Municipio,-33.291.507.019.145,-69.301.966.753.503,IGN,500126,Tupungato,Municipio Tupungato,50,0.016416723,Mendoza,,,
Municipio,-328.910.429.154.042,-687.323.728.513.948,IGN,500028,Guaymallén,Municipio Guaymallén,50,0.001064269,Mendoza,,,
Municipio,-329.775.099.458.466,-686.521.739.904.164,IGN,500070,Maipú,Municipio Maipú,50,0.004028007,Mendoza,,,
Municipio,-329.297.600.556.689,-688.890.844.545.155,IGN,500021,Godoy Cruz,Municipio Godoy Cruz,50,0.000522024,Mendoza,,,
Municipio,-331.462.075.241.433,-684.803.420.038.399,IGN,500035,Junín,Municipio Junín,50,0.001707742,Mendoza,,,
Municipio,-329.088.785.853.185,-682.844.229.443.887,IGN,500098,San Martín,Municipio San Martín,50,0.009948946,Mendoza,,,
Municipio,-274.093.121.831.825,-555.975.181.316.591,Ministerio de Ecología,540098,Santa Ana,Municipio Santa Ana,54,0.006686503,Misiones,,,
Municipio,-368.598.372.922.577,-699.370.599.267.061,Direc. Pcial. de Catastro e Inf. Territorial,580196,Barrancas,Municipio Barrancas,58,0.005489152,Neuquén,,,
Municipio,-383.598.393.457.539,-68.805.219.197.613,Direc. Pcial. de Catastro e Inf. Territorial,580014,Añelo,Municipio Añelo,58,0.000905092,Neuquén,,,
Municipio,-385.447.244.406.764,-703.064.166.225.065,Direc. Pcial. de Catastro e Inf. Territorial,580231,Las Lajas,Municipio Las Lajas,58,0.000899444,Neuquén,,,
Municipio,-389.328.385.901.676,-701.432.085.906.335,Direc. Pcial. de Catastro e Inf. Territorial,580245,Zapala,Municipio Zapala,58,0.004810086,Neuquén,,,
Municipio,-389.122.912.366.411,-686.767.926.458.881,Direc. Pcial. de Catastro e Inf. Territorial,580077,Senillosa,Municipio Senillosa,58,0.015264313,Neuquén,,,
Comision de Fomento,-389.071.357.687.471,-711.785.013.312.736,Direc. Pcial. de Catastro e Inf. Territorial,580252,Villa Pehuenia,Comision de Fomento Villa Pehuenia,58,0.001667473,Neuquén,,,
Comision de Fomento,-406.716.922.374.749,-713.996.881.541.689,Direc. Pcial. de Catastro e Inf. Territorial,585070,Villa Traful,Comision de Fomento Villa Traful,58,0.000777641,Neuquén,,,
Municipio,-378.563.623.456.879,-710.450.198.744.787,Direc. Pcial. de Catastro e Inf. Territorial,580168,Caviahue-Copahue,Municipio Caviahue-Copahue,58,3,,,,
Municipio,-389.486.355.466.446,-682.772.667.713.434,Direc. Pcial. de Catastro e Inf. Territorial,580070,Plottier,Municipio Plottier,58,0.001524076,Neuquén,,,
Municipio,-387.688.687.995.696,-682.001.640.971.801,Direc. Pcial. de Catastro e Inf. Territorial,580091,Vista Alegre,Municipio Vista Alegre,58,0.001046749,Neuquén,,,
Municipio,-271.463.492.893.014,-555.070.851.678.503,Ministerio de Ecología,540427,Corpus,Municipio Corpus,54,0.003175691,Misiones,,,
Municipio,-272.933.473.519.193,-554.592.623.960.159,Ministerio de Ecología,540462,San Ignacio,Municipio San Ignacio,54,0.01208201,Misiones,,,
Municipio,-385.950.644.241.867,-683.482.884.923.227,Direc. Pcial. de Catastro e Inf. Territorial,580021,San Patricio del Chañar,Municipio San Patricio del Chañar,58,0.001044024,Neuquén,,,
Municipio,-272.531.814.207.832,-553.680.377.708.939,Ministerio de Ecología,540441,Gobernador Roca,Municipio Gobernador Roca,54,0.00835331,Misiones,,,
Municipio,-3.925.636.888.483,-688.408.718.852.915,Direc. Pcial. de Catastro e Inf. Territorial,580084,Villa el Chocon,Municipio Villa el Chocon,58,0.000838323,Neuquén,,,
Municipio,-400.556.599.804.128,-700.814.261.575.928,Direc. Pcial. de Catastro e Inf. Territorial,580035,Piedra del Águila,Municipio Piedra del Águila,58,0.000956284,Neuquén,,,
